strain,isolate,well,growth.rate,GFP.rate,other.rate,run
EV127,C,H4,1.536474206999308,578.8888888888891,NA,38
EV127,C,H5,1.331427237174521,547.5409836065567,NA,38
EV127,C,H6,1.4017577876215381,1296.448087431694,NA,38
EV127,C,H7,1.6314854671474488,588.5650224215249,NA,38
EV127,C,H8,1.5932014089021806,647.0923603192713,NA,38
EV373,A,D1,1.6009513748213067,646.8954572505464,NA,38
EV373,A,D2,1.3815294871597437,729.9654733781579,NA,38
EV373,A,D3,1.5866185462336873,605.7446203431606,NA,38
EV373,A,D4,1.5468897356745899,401.35886349598513,NA,38
EV373,A,D5,1.4341476783870464,537.9048308304697,NA,38
EV373,A,D6,1.4431658380868013,489.1944990176824,NA,38
EV373,B,D10,1.4743513504230825,489.1811481506528,NA,38
EV373,B,D11,1.4925324881364213,566.7082294264338,NA,38
EV373,B,D12,1.5067090808839954,977.0214236351085,NA,38
EV373,B,D7,1.5537384769471365,564.2057382785175,NA,38
EV373,B,D8,1.5604109308849052,529.2247925128023,NA,38
EV373,B,D9,1.5029274196557303,459.828022789618,NA,38
EV373,C,E1,1.7487725172484354,907.8446306169077,NA,38
EV373,C,E2,1.3336428951509776,594.6686142048567,NA,38
EV373,C,E3,1.4843397295245313,590.6714076553016,NA,38
EV373,C,E4,1.3937334842595042,610.4156234351533,NA,38
EV373,C,E5,1.7939795529710736,1013.1898646303365,NA,38
EV373,C,E6,1.6028826921240342,473.1721874067445,NA,38
EV106,A,A1,0.7840812488966069,347.0375913372656,NA,39
EV106,A,A2,0.7678725031342064,384.30764206401034,NA,39
EV106,A,A3,0.8712600023286017,665.0442477876107,NA,39
EV106,A,A4,0.6587458442020466,408.2808280828082,NA,39
EV106,A,A5,0.7964784093590298,447.2492642064748,NA,39
EV106,A,A6,0.8221932216720639,375.1703771013175,NA,39
EV106,B,A10,0.7936767673477392,316.3259713925571,NA,39
EV106,B,A11,0.7921276254911733,257.00727617842495,NA,39
EV106,B,A12,0.743546047029594,339.5385681750668,NA,39
EV106,B,A7,0.7853899659391312,264.96727523251843,NA,39
EV106,B,A8,0.7802720829406957,546.6546316145782,NA,39
EV106,B,A9,0.7658172100112057,336.06618469106377,NA,39
EV106,C,B1,0.8930211076963456,294.28355231478236,NA,39
EV106,C,B2,0.7712574548573861,400.9977257721362,NA,39
EV106,C,B3,0.725336890273564,331.8475073313789,NA,39
EV106,C,B4,0.7354631857530747,496.3076627985037,NA,39
EV106,C,B5,0.7550135875769317,472.66123490723453,NA,39
EV106,C,B6,0.7720786615199826,441.8767998876168,NA,39
EV109,A,E10,1.054193660513664,467.85287081339703,NA,39
EV109,A,E11,1.0793505105887626,453.6480686695286,NA,39
EV109,A,E12,1.0411842473627626,391.34495641344944,NA,39
EV109,A,E7,1.142173026592837,463.43561800975067,NA,39
EV109,A,E8,1.0053993004919317,472.9528535980141,NA,39
EV109,A,E9,1.0245810218485107,841.5178571428579,NA,39
EV109,B,F1,1.0181058408840382,409.6513075965132,NA,39
EV109,B,F2,1.27108554583626,661.4627887082978,NA,39
EV109,B,F3,0.9128708132200526,340.0451822021415,NA,39
EV109,B,F4,0.8969820470161324,338.2637133937859,NA,39
EV109,B,F5,0.7884279360360655,442.48944299215765,NA,39
EV109,B,F6,0.9220260679493109,351.03161464852417,NA,39
EV109,C,F10,1.0183078705227873,546.7152635789854,NA,39
EV109,C,F11,0.9722034160052381,547.6646772162297,NA,39
EV109,C,F12,1.082472439589048,388.4757536625554,NA,39
EV109,C,F7,0.9885277654703293,354.36908369521103,NA,39
EV109,C,F8,1.0570936176960934,478.94193790451084,NA,39
EV109,C,F9,1.0823391523264676,560.4308289926727,NA,39
EV112,A,B10,1.2128390978182946,1383.2695462001113,NA,39
EV112,A,B11,1.2695405527497123,997.198879551822,NA,39
EV112,A,B12,1.2914169265584245,645.5057270432931,NA,39
EV112,A,B7,1.3212918934709763,626.8609439341142,NA,39
EV112,A,B8,1.3078108333000689,647.1045472211423,NA,39
EV112,A,B9,1.2540127794889955,715.7429445766741,NA,39
EV112,B,C1,1.2169390488388956,654.9227799227809,NA,39
EV112,B,C2,1.5447568720709697,471.8181818181817,NA,39
EV112,B,C3,1.2002600568462172,374.0467717336045,NA,39
EV112,B,C4,1.4340177153897145,704.2007001166876,NA,39
EV112,B,C5,1.2237591934052472,616.8699186991869,NA,39
EV112,B,C6,1.1993852617430556,553.5390199637013,NA,39
EV112,C,C10,1.1849004429417427,633.0877273773887,NA,39
EV112,C,C11,1.3220959581002507,475.2801332525742,NA,39
EV112,C,C12,1.3864108409515583,1055.7054221742637,NA,39
EV112,C,C7,1.2963337531599448,442.9546831121632,NA,39
EV112,C,C8,1.2445261245960526,526.0107816711583,NA,39
EV112,C,C9,1.507179672724182,956.0372771474891,NA,39
EV127,A,G1,1.4823422778921178,655.4691837867852,NA,39
EV127,A,G2,1.4845853183309279,772.9072398190042,NA,39
EV127,A,G3,1.53645433293463,438.226625184215,NA,39
EV127,A,G4,1.3886280459645097,866.0451422963699,NA,39
EV127,A,G5,1.5338203554225265,417.4568965517239,NA,39
EV127,A,G6,1.43493582698743,720.716360116168,NA,39
EV127,B,G10,1.4522718298530641,479.9154334038064,NA,39
EV127,B,G11,1.4589676163271053,540.3814457263952,NA,39
EV127,B,G12,1.5350056716724865,722.8559357836932,NA,39
EV127,B,G7,1.5173785581647214,574.9685006299881,NA,39
EV127,B,G8,1.4122482518193444,366.4197530864197,NA,39
EV127,B,G9,1.4231005045313512,738.5673816268724,NA,39
EV127,C,H3,1.4651584957765391,422.92760904316054,NA,39
EV127,C,H4,1.5316559655601907,459.38818565400936,NA,39
EV127,C,H5,1.4671720330990698,715.3306026916323,NA,39
EV127,C,H6,1.4773039506601489,488.3923389437026,NA,39
EV127,C,H7,1.6490342418261634,1037.1716042481833,NA,39
EV127,C,H8,1.571288372712123,490.2619207521822,NA,39
EV373,A,D1,3.6819031704505356,424.70461039462526,NA,39
EV373,A,D2,1.1552756317607202,576.2380315041695,NA,39
EV373,A,D3,1.1086647401556042,316.8021032504778,NA,39
EV373,A,D4,1.1185802600705697,379.42144708272036,NA,39
EV373,A,D5,1.049084014824527,385.50843968711376,NA,39
EV373,A,D6,1.1071630396505903,361.77188698988465,NA,39
EV373,B,D10,1.432934639221755,464.9342074234775,NA,39
EV373,B,D11,1.6081518366225485,692.6413184906761,NA,39
EV373,B,D12,1.6839753207515138,475.0885415279739,NA,39
EV373,B,D7,1.5495852705660393,707.5038284839213,NA,39
EV373,B,D8,1.438675569961771,347.93064342027947,NA,39
EV373,B,D9,1.5108171089017874,842.7246296552687,NA,39
EV373,C,E1,2.0852274643990505,630.510153541358,NA,39
EV373,C,E2,1.4748237000217412,1056.7888487351581,NA,39
EV373,C,E3,1.5905330763852947,647.0588235294126,NA,39
EV373,C,E4,1.2490351283775012,444.22529037913637,NA,39
EV373,C,E5,1.4567102992027814,657.7913574858151,NA,39
EV373,C,E6,1.5537242550184018,449.25942694521706,NA,39
EV106,A,A1,0.9026516302110178,1246.544519447125,NA,40
EV106,A,A2,1.191587724512614,686.9928694369307,NA,40
EV106,A,A3,0.9074246716643074,280.3215157169514,NA,40
EV106,A,A4,1.0867392425395774,1054.2536115569835,NA,40
